Uploaded,Type,Status,Date,Vehicle,Purpose of trip,Start odometer*,End odometer*,Start location#,End location#,Trip details,Trip distance*,Record multiple trips*,Record the return journey*,Total Km,Logbook trip
Not uploaded,Employee,Completed,01/05/2026,FYN93N,Employee - work,120,197,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ meeting (Toll-Free route via Great Western Hwy),38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,03/05/2026,FYN93N,Employee - work,204,266,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,04/05/2026,FYN93N,Employee - work,266,343,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,10/05/2026,FYN93N,Employee - work,347,409,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,11/05/2026,FYN93N,Employee - work,415,492,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,12/05/2026,FYN93N,Employee - work,492,530,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
Not uploaded,Employee,Completed,12/05/2026,FYN93N,Employee - work,530,553,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"Costco Wholesale Marsden Park, Richmond Road, Marsden Park NSW Australia",Travel from Parramatta HQ to Costco Marsden Park for bulk supplies (Leg 2/3),22.2,1,No,22.2,Y
Not uploaded,Employee,Completed,12/05/2026,FYN93N,Employee - work,553,581,"Costco Wholesale Marsden Park, Richmond Road, Marsden Park NSW Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from Costco Marsden Park to Penrith (Leg 3/3),27.88,1,No,27.88,Y
Not uploaded,Employee,Completed,17/05/2026,FYN93N,Employee - work,591,652,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,18/05/2026,FYN93N,Employee - work,652,730,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,20/05/2026,FYN93N,Employee - work,738,815,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ meeting (Toll-Free route via Great Western Hwy),38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,22/05/2026,FYN93N,Employee - work,827,866,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
Not uploaded,Employee,Completed,22/05/2026,FYN93N,Employee - work,866,888,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"Costco Wholesale Marsden Park, Richmond Road, Marsden Park NSW Australia",Travel from Parramatta HQ to Costco Marsden Park for bulk supplies (Leg 2/3),22.2,1,No,22.2,Y
Not uploaded,Employee,Completed,22/05/2026,FYN93N,Employee - work,888,916,"Costco Wholesale Marsden Park, Richmond Road, Marsden Park NSW Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from Costco Marsden Park to Penrith (Leg 3/3),27.88,1,No,27.88,Y
Not uploaded,Employee,Completed,24/05/2026,FYN93N,Employee - work,927,988,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,25/05/2026,FYN93N,Employee - work,999,1076,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,27/05/2026,FYN93N,Employee - work,1076,1150,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Urgent executive meeting at HQ (via M4 Motorway),36.8,1,Yes,73.6,Y
Not uploaded,Employee,Completed,29/05/2026,FYN93N,Employee - work,1155,1194,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
Not uploaded,Employee,Completed,29/05/2026,FYN93N,Employee - work,1194,1204,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Travel from Parramatta HQ to KMall09 Lidcombe for educational supplies (Leg 2/3),10.82,1,No,10.82,Y
Not uploaded,Employee,Completed,29/05/2026,FYN93N,Employee - work,1204,1243,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from KMall09 Lidcombe to Penrith (Leg 3/3),38.66,1,No,38.66,Y
Not uploaded,Employee,Completed,31/05/2026,FYN93N,Employee - work,1243,1305,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,01/06/2026,FYN93N,Employee - work,1305,1382,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,07/06/2026,FYN93N,Employee - work,1382,1443,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,13/06/2026,FYN93N,Employee - work,1443,1500,Edu-Kingdom College High Street Penrith NSW Australia,"Ikea Marsden Park, Hollinsworth, Marsden Park NSW, Australia",Purchase office furniture and fixtures (Toll-Free via Richmond Rd),28.3,1,Yes,56.6,Y
Not uploaded,Employee,Completed,14/06/2026,FYN93N,Employee - work,1506,1568,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,15/06/2026,FYN93N,Employee - work,1568,1645,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,18/06/2026,FYN93N,Employee - work,1653,1692,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
Not uploaded,Employee,Completed,18/06/2026,FYN93N,Employee - work,1692,1714,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"Costco Wholesale Marsden Park, Richmond Road, Marsden Park NSW Australia",Travel from Parramatta HQ to Costco Marsden Park for bulk supplies (Leg 2/3),22.2,1,No,22.2,Y
Not uploaded,Employee,Completed,18/06/2026,FYN93N,Employee - work,1714,1742,"Costco Wholesale Marsden Park, Richmond Road, Marsden Park NSW Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from Costco Marsden Park to Penrith (Leg 3/3),27.88,1,No,27.88,Y
Not uploaded,Employee,Completed,19/06/2026,FYN93N,Employee - work,1742,1781,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
Not uploaded,Employee,Completed,19/06/2026,FYN93N,Employee - work,1781,1803,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"Costco Wholesale Marsden Park, Richmond Road, Marsden Park NSW Australia",Travel from Parramatta HQ to Costco Marsden Park for bulk supplies (Leg 2/3),22.2,1,No,22.2,Y
Not uploaded,Employee,Completed,19/06/2026,FYN93N,Employee - work,1803,1831,"Costco Wholesale Marsden Park, Richmond Road, Marsden Park NSW Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from Costco Marsden Park to Penrith (Leg 3/3),27.88,1,No,27.88,Y
Not uploaded,Employee,Completed,21/06/2026,FYN93N,Employee - work,1831,1892,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,22/06/2026,FYN93N,Employee - work,1892,1970,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,26/06/2026,FYN93N,Employee - work,1976,2014,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
Not uploaded,Employee,Completed,26/06/2026,FYN93N,Employee - work,2014,2025,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Travel from Parramatta HQ to KMall09 Lidcombe for educational supplies (Leg 2/3),10.82,1,No,10.82,Y
Not uploaded,Employee,Completed,26/06/2026,FYN93N,Employee - work,2025,2064,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from KMall09 Lidcombe to Penrith (Leg 3/3),38.66,1,No,38.66,Y
Not uploaded,Employee,Completed,27/06/2026,FYN93N,Employee - work,2073,2155,Edu-Kingdom College High Street Penrith NSW Australia,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Purchase Korean educational & office supplies (Toll-Free route),40.75,1,Yes,81.5,Y
Not uploaded,Employee,Completed,28/06/2026,FYN93N,Employee - work,2155,2216,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,29/06/2026,FYN93N,Employee - work,2216,2293,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,02/07/2026,FYN93N,Employee - work,2293,2332,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
Not uploaded,Employee,Completed,02/07/2026,FYN93N,Employee - work,2332,2343,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Travel from Parramatta HQ to KMall09 Lidcombe for educational supplies (Leg 2/3),10.82,1,No,10.82,Y
Not uploaded,Employee,Completed,02/07/2026,FYN93N,Employee - work,2343,2382,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from KMall09 Lidcombe to Penrith (Leg 3/3),38.66,1,No,38.66,Y
Not uploaded,Employee,Completed,03/07/2026,FYN93N,Employee - work,2393,2474,Edu-Kingdom College High Street Penrith NSW Australia,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Purchase Korean educational & office supplies (Toll-Free route),40.75,1,Yes,81.5,Y
Not uploaded,Employee,Completed,05/07/2026,FYN93N,Employee - work,2479,2540,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,06/07/2026,FYN93N,Employee - work,2544,2622,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,07/07/2026,FYN93N,Employee - work,2630,2686,Edu-Kingdom College High Street Penrith NSW Australia,"Ikea Marsden Park, Hollinsworth, Marsden Park NSW, Australia",Purchase office furniture and fixtures (Toll-Free via Richmond Rd),28.3,1,Yes,56.6,Y
Not uploaded,Employee,Completed,09/07/2026,FYN93N,Employee - work,2691,2768,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ meeting (Toll-Free route via Great Western Hwy),38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,10/07/2026,FYN93N,Employee - work,2773,2829,Edu-Kingdom College High Street Penrith NSW Australia,"Ikea Marsden Park, Hollinsworth, Marsden Park NSW, Australia",Purchase office furniture and fixtures (Toll-Free via Richmond Rd),28.3,1,Yes,56.6,Y
Not uploaded,Employee,Completed,12/07/2026,FYN93N,Employee - work,2833,2895,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,13/07/2026,FYN93N,Employee - work,2895,2972,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,15/07/2026,FYN93N,Employee - work,2972,3011,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
Not uploaded,Employee,Completed,15/07/2026,FYN93N,Employee - work,3011,3033,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"Ikea Marsden Park, Hollinsworth, Marsden Park NSW, Australia",Travel from Parramatta HQ to IKEA Marsden Park for office furniture (Leg 2/3),22.62,1,No,22.62,Y
Not uploaded,Employee,Completed,15/07/2026,FYN93N,Employee - work,3033,3062,"Ikea Marsden Park, Hollinsworth, Marsden Park NSW, Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from IKEA Marsden Park to Penrith (Leg 3/3),28.74,1,No,28.74,Y
Not uploaded,Employee,Completed,17/07/2026,FYN93N,Employee - work,3066,3104,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
Not uploaded,Employee,Completed,17/07/2026,FYN93N,Employee - work,3104,3127,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"Costco Wholesale Marsden Park, Richmond Road, Marsden Park NSW Australia",Travel from Parramatta HQ to Costco Marsden Park for bulk supplies (Leg 2/3),22.2,1,No,22.2,Y
Not uploaded,Employee,Completed,17/07/2026,FYN93N,Employee - work,3127,3155,"Costco Wholesale Marsden Park, Richmond Road, Marsden Park NSW Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from Costco Marsden Park to Penrith (Leg 3/3),27.88,1,No,27.88,Y
Not uploaded,Employee,Completed,19/07/2026,FYN93N,Employee - work,3164,3226,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,20/07/2026,FYN93N,Employee - work,3238,3315,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,21/07/2026,FYN93N,Employee - work,3321,3360,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
